nc,lv,yr,pid,mid,sn,pn,gnd,hse,tg,sc,sl,ss,sr,g,gd,log,stdResA,stdResB,isIEP,isEAL,isGT,isTotal,isKPI,isVA
13,US,2000,40628,597238311,Roxi,De Zamudio,M,x,x,I,Chemistry (HL),Ch,x,x,6,x,NULL,NULL,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2000,35237,294298566,Hazel,Smalridge,F,x,x,I,Chemistry (HL),Ch,x,x,6,x,NULL,NULL,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
13,US,2000,40289,131956372,Kayley,Baudesson,M,x,x,I,Chemistry (HL),Ch,x,x,6,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2003,31006,769741918,Henriette,Oley,F,x,x,I,Chemistry (HL),Ch,x,x,6,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2003,38849,432864409,Stefan,Ferier,M,x,x,A,Chemistry,C,x,x,B,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2002,11164,601489153,Melodie,Hlavecek,F,x,x,I,Chemistry (HL),Ch,x,x,4,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2002,36745,928090256,Dorie,Hadrill,F,x,x,I,Chemistry (HL),Ch,x,x,6,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2002,15683,752810502,Burr,Whitehurst,F,x,x,I,Chemistry (HL),Ch,x,x,6,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2000,18157,231685147,Heinrick,Avrahamian,M,x,x,A,Chemistry,C,x,x,C,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2002,45146,743037081,Hussein,Placido,F,x,x,I,Chemistry (HL),Ch,x,x,4,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2000,37507,826530087,Bondy,Surmeyers,M,x,x,I,Chemistry (HL),Ch,x,x,6,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2001,37840,689750696,Siana,Brusin,M,x,x,I,Chemistry (HL),Ch,x,x,4,x,NULL,NULL,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
13,US,2003,25699,688588154,Tonie,Loads,F,x,x,A,Chemistry,C,x,x,E,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2000,20841,830404860,Piper,De Filippi,F,x,x,I,Chemistry (HL),Ch,x,x,3,x,NULL,NULL,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2002,24044,427085429,Zared,Abrahamson,M,x,x,I,Chemistry (HL),Ch,x,x,4,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2003,33643,176619981,Abbey,Wort,M,x,x,A,Chemistry,C,x,x,A*,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2001,12325,715042534,Alfonso,Ales,F,x,x,I,Chemistry (HL),Ch,x,x,5,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2002,39091,653734652,Glenda,O'Corr,F,x,x,I,Chemistry (HL),Ch,x,x,6,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2000,43238,981226341,Sande,Desport,F,x,x,I,Chemistry (HL),Ch,x,x,6,x,NULL,NULL,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
13,US,2003,19780,843015926,Robinson,Blackler,F,x,x,I,Chemistry (HL),Ch,x,x,6,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2000,20340,744143184,Bondon,Saban,M,x,x,A,Chemistry,C,x,x,B,x,NULL,NULL,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
13,US,2003,21943,172643033,Trip,Piller,M,x,x,I,Chemistry (HL),Ch,x,x,5,x,NULL,NULL,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
13,US,2001,22162,438738064,Eilis,Cyster,M,x,x,I,Chemistry (HL),Ch,x,x,7,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2003,43032,518981033,Lian,Keener,F,x,x,A,Chemistry,C,x,x,E,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2000,21332,258744451,Wilie,Beynke,F,x,x,I,Chemistry (HL),Ch,x,x,6,x,NULL,NULL,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
13,US,2003,43159,201611100,Korella,Rochell,M,x,x,I,Chemistry (HL),Ch,x,x,5,x,NULL,NULL,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
13,US,2000,16640,770061349,Whitman,Chastey,F,x,x,I,Chemistry (HL),Ch,x,x,5,x,NULL,NULL,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
13,US,2002,41209,112717626,Miller,Santer,M,x,x,A,Chemistry,C,x,x,A,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2000,23123,814285366,Reilly,Gwioneth,M,x,x,A,Chemistry,C,x,x,C,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2001,30364,834049231,Gearard,Prator,F,x,x,I,Chemistry (HL),Ch,x,x,6,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2002,15389,304297414,Simone,Rashleigh,M,x,x,A,Chemistry,C,x,x,C,x,NULL,NULL,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2001,10680,962717997,Homer,Waszczyk,M,x,x,A,Chemistry,C,x,x,B,x,NULL,NULL,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2003,34100,518831383,Gert,Althorpe,M,x,x,I,Chemistry (HL),Ch,x,x,7,x,NULL,NULL,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
13,US,2001,20948,289944423,Meyer,Potticary,M,x,x,A,Chemistry,C,x,x,A,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2000,37753,585697579,Cindy,Hounsham,M,x,x,A,Chemistry,C,x,x,A,x,NULL,NULL,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
13,US,2003,42408,908606160,Nadean,Veazey,M,x,x,I,Chemistry (HL),Ch,x,x,7,x,NULL,NULL,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
13,US,2001,39875,302230294,Paule,Pothecary,F,x,x,A,Chemistry,C,x,x,B,x,NULL,NULL,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
13,US,2001,17973,275487630,Brand,Haggleton,F,x,x,A,Chemistry,C,x,x,B,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2001,46448,779568270,Norene,Hancell,M,x,x,A,Chemistry,C,x,x,A,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2001,33206,321166529,Benjamin,Keemar,M,x,x,A,Chemistry,C,x,x,A,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2003,27406,454202425,Sinclair,Hurran,F,x,x,A,Chemistry,C,x,x,C,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2003,17816,911076018,Suki,Woodard,M,x,x,A,Chemistry,C,x,x,A*,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2003,19381,745658939,Kylen,Berntsson,F,x,x,I,Chemistry (HL),Ch,x,x,6,x,NULL,NULL,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
13,US,2003,40162,978894882,Celestine,Prium,F,x,x,I,Chemistry (HL),Ch,x,x,5,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2000,32974,260107862,Philly,Jeffcoat,M,x,x,A,Chemistry,C,x,x,B,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2001,42024,997589306,Geno,Warland,M,x,x,A,Chemistry,C,x,x,A*,x,NULL,NULL,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2002,47842,273356264,Cammy,Sarjent,M,x,x,A,Chemistry,C,x,x,C,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2001,32061,477779367,Deni,Coslett,M,x,x,I,Chemistry (HL),Ch,x,x,5,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2003,18454,439490356,Drake,Gorring,M,x,x,A,Chemistry,C,x,x,B,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2000,26797,599537342,Kittie,Rozenbaum,M,x,x,A,Chemistry,C,x,x,B,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2002,42060,273791296,Elga,Munsey,F,x,x,A,Chemistry,C,x,x,A*,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2001,16584,151972807,Yuma,Peter,M,x,x,A,Chemistry,C,x,x,A,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2002,10701,911571846,Diahann,Pizer,M,x,x,A,Chemistry,C,x,x,A,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2001,18031,189311179,Jody,Kopmann,F,x,x,A,Chemistry,C,x,x,A*,x,NULL,NULL,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
13,US,2001,14976,159210896,Keslie,Kilby,M,x,x,A,Chemistry,C,x,x,B,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2000,35839,202282440,Benton,Boleyn,M,x,x,A,Chemistry,C,x,x,A,x,NULL,NULL,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
13,US,2000,35314,390030699,Burtie,Corradi,M,x,x,A,Chemistry,C,x,x,B,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2002,41225,651282413,Kerrin,Coen,M,x,x,A,Chemistry,C,x,x,B,x,NULL,NULL,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2003,14254,374756556,Papageno,Wringe,F,x,x,A,Chemistry,C,x,x,C,x,NULL,NULL,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
13,US,2003,18470,381441892,Auria,Andrieux,M,x,x,A,Chemistry,C,x,x,A,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2003,49831,252182024,Zorina,Bourges,M,x,x,A,Chemistry,C,x,x,B,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2002,47792,413366009,Phedra,Armytage,M,x,x,A,Chemistry,C,x,x,B,x,NULL,NULL,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
13,US,2000,48880,140241781,Gareth,McNeice,F,x,x,A,Chemistry,C,x,x,A,x,NULL,NULL,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
13,US,2000,23459,769105323,Chiarra,Greste,M,x,x,A,Chemistry,C,x,x,C,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2002,41635,851518746,Angus,Warrillow,M,x,x,A,Chemistry,C,x,x,A,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2002,27493,958294274,Louise,Boshers,M,x,x,A,Chemistry,C,x,x,B,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2002,34609,677464122,Griswold,Cavan,M,x,x,A,Chemistry,C,x,x,B,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2003,37244,361530175,Hulda,Conlaund,M,x,x,A,Chemistry,C,x,x,B,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2003,46196,914624134,Gabriela,Chantree,F,x,x,A,Chemistry,C,x,x,B,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2000,37456,584250362,Worden,Conyers,M,x,x,I,Chemistry (SL),Cs,x,x,4,x,NULL,NULL,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
13,US,2002,40471,269675740,Trenna,Wornum,M,x,x,A,Chemistry,C,x,x,A*,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2001,18674,879434140,Rayna,Tibald,F,x,x,A,Chemistry,C,x,x,A,x,NULL,NULL,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
13,US,2001,41698,378906038,Benyamin,Lisimore,M,x,x,A,Chemistry,C,x,x,A*,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2000,34417,686684119,Belicia,Rivenzon,M,x,x,A,Chemistry,C,x,x,A,x,NULL,NULL,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
13,US,2002,27024,238543062,Carter,Finlayson,M,x,x,I,Chemistry (SL),Cs,x,x,5,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
13,US,2000,34226,982303774,Ransell,Giacomi,F,x,x,I,Chemistry (HL),Ch,x,x,4,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2002,10369,844353967,Jobey,Giannini,F,x,x,A,Chemistry,C,x,x,B,x,NULL,NULL,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
13,US,2000,28060,853919055,Georges,Stieger,F,x,x,I,Chemistry (HL),Ch,x,x,5,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2000,17931,202467689,Lauryn,Metts,M,x,x,A,Chemistry,C,x,x,A*,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,US,2002,44883,709423011,Bethany,Kirtley,M,x,x,I,Chemistry (SL),Cs,x,x,5,x,NULL,NULL,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
13,US,2002,13274,807791160,Bridie,Willeman,M,x,x,I,Chemistry (SL),Cs,x,x,7,x,NULL,NULL,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
13,US,2003,23727,319247109,Nada,Duddy,F,x,x,I,Chemistry (SL),Cs,x,x,5,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
13,US,2000,43690,851839590,Johnathan,Cuphus,F,x,x,I,Chemistry (SL),Cs,x,x,5,x,NULL,NULL,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
13,US,2002,11060,880888801,Danita,Evers,F,x,x,I,Chemistry (SL),Cs,x,x,6,x,NULL,NULL,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
13,US,2000,14921,346145975,Correna,Muck,M,x,x,I,Chemistry (SL),Cs,x,x,7,x,NULL,NULL,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
13,US,2003,29846,712368213,Karyl,Ilem,M,x,x,I,Chemistry (SL),Cs,x,x,6,x,NULL,NULL,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
